DDCTransactionIdC595C96440C8F318E2AB6EB975181E74_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.19-18.00.02, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.992168ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionId629235DF4957DB7CE54B70A6C62BDAD9_9, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2015.10.19-18.00.14, HierarchicalDDC, Duration=0.015724ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdCE7852674897E15BC7B0F3B954114846_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2015.10.19-18.00.14, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.070948ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdCE7852674897E15BC7B0F3B954114846_13, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2015.10.19-18.00.14, HierarchicalDDC, Duration=0.013895ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdD0A0F54A4EF808890594C9B64E6C4366_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__7144404E8C592DBD7627E9018FE2266E690ED585, StartTime=2015.10.19-18.00.14, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.053030ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdD0A0F54A4EF808890594C9B64E6C4366_10, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__D3700974D50EA87D5E3249AED5EDB9E1535174B2, StartTime=2015.10.19-18.00.14, HierarchicalDDC, Duration=0.023771ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdD0A0F54A4EF808890594C9B64E6C4366_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__069D3F4DDCBAF8D4C2BDDCE93FB6D6AF2A92E6F8, StartTime=2015.10.19-18.00.14, HierarchicalDDC, Duration=0.018287ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdC595C96440C8F318E2AB6EB975181E74_21, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBFAE0D7B__B759079FB55DF8F6449DF9692991118956E5A078, StartTime=2015.10.19-18.00.14, HierarchicalDDC, DataSize=36514 bytes, Retrieved=true, Duration=0.049736ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdC595C96440C8F318E2AB6EB975181E74_22, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf5F2C2EFB__CBBD563C059A423E5DB2A80A9CD18CD59BC2987C, StartTime=2015.10.19-18.00.14, HierarchicalDDC, DataSize=263217 bytes, Retrieved=true, Duration=0.119951ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionId629235DF4957DB7CE54B70A6C62BDAD9_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__026BD0D5597652AED9C7644143EE6AB59FB39BB5, StartTime=2015.10.19-18.00.15, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.058148ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionId629235DF4957DB7CE54B70A6C62BDAD9_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__BCAC7ABACC5B5D4A6DC129FB4BB94D4A3E089E06, StartTime=2015.10.19-18.00.15, HierarchicalDDC, Duration=0.018653ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionId629235DF4957DB7CE54B70A6C62BDAD9_12, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__D20BFAB030FB8CFC04A0587A92BEDA874205D3CA, StartTime=2015.10.19-18.00.15, HierarchicalDDC, Duration=0.047177ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdC595C96440C8F318E2AB6EB975181E74_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8F297B2A__70754E99976040C88B63C64F178F6AE443471B6F, StartTime=2015.10.19-18.00.15, HierarchicalDDC, DataSize=54458 bytes, Retrieved=true, Duration=0.067290ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
DDCTransactionIdC595C96440C8F318E2AB6EB975181E74_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_E2__BC62E17FCDB254C13A491B8009DB49ADB496A2E9, StartTime=2015.10.19-18.00.15, HierarchicalDDC, DataSize=4845 bytes, Retrieved=true, Duration=0.034742ms, RunGuid=RunIDD037160B479535B4A561D6B147A1A8AE
